mslong,sys_current,a57_current,a53_current,gpu_current,sys_voltage,a57_voltage,a53_voltage,gpu_voltage,sys_power,a57_power,a53_power,gpu_power,sys_energy,a57_energy,a53_energy,gpu_energy
1520960393768,0.851511,0.102362,0.052562,0.094488,0.905672,1.007398,0.806412,0.908138,0.771190,0.103120,0.042387,0.085808,14711388.298460,2532186.210659,943124.877746,1576225.170908
1520960393868,0.852825,0.104987,0.119580,0.094488,0.905672,1.007398,0.807028,0.908138,0.772380,0.105764,0.096504,0.085808,14711388.377036,2532186.222177,943124.885627,1576225.179505
1520960393968,0.893561,0.146982,0.148489,0.094488,0.906905,1.008631,0.810111,0.908755,0.813397,0.148250,0.123486,0.085867,14711388.455887,2532186.234650,943124.896271,1576225.188099
1520960394068,0.837057,0.104987,0.118265,0.094488,0.905672,1.007398,0.806412,0.908138,0.758099,0.105764,0.095371,0.085808,14711388.533774,2532186.246710,943124.906827,1576225.196700
1520960394168,0.839685,0.104987,0.119580,0.094488,0.905672,1.006782,0.807028,0.908138,0.760997,0.105699,0.095444,0.085808,14711388.610847,2532186.257994,943124.916836,1576225.205291
1520960394269,0.838371,0.104987,0.118265,0.094488,0.905672,1.007398,0.806412,0.908138,0.759289,0.105764,0.095371,0.085808,14711388.688030,2532186.269418,943124.926896,1576225.213890
1520960394369,0.844941,0.107612,0.127464,0.094488,0.905672,1.008015,0.807028,0.908138,0.766951,0.108474,0.103927,0.085808,14711388.765068,2532186.280724,943124.937195,1576225.222481
1520960394469,0.877792,0.128609,0.130092,0.094488,0.906905,1.008015,0.807028,0.908138,0.796074,0.129640,0.104988,0.085808,14711388.843436,2532186.293010,943124.948150,1576225.231078
1520960394569,0.859396,0.115486,0.128778,0.094488,0.905672,1.008015,0.807028,0.908138,0.779521,0.116411,0.103927,0.085808,14711388.921097,2532186.304739,943124.959016,1576225.239669
1520960394669,0.848883,0.110236,0.140604,0.094488,0.905672,1.007398,0.806412,0.908138,0.768810,0.111052,0.113385,0.085808,14711388.998982,2532186.316560,943124.970029,1576225.248268
1520960394769,0.844941,0.107612,0.131406,0.094488,0.905672,1.007398,0.807028,0.908138,0.765760,0.108408,0.106048,0.085808,14711389.076687,2532186.328325,943124.980909,1576225.256862
1520960394869,0.856767,0.115486,0.128778,0.094488,0.905672,1.008015,0.807028,0.908138,0.775950,0.116411,0.103927,0.085808,14711389.153959,2532186.339819,943124.991616,1576225.265461
1520960394969,0.892247,0.136483,0.131406,0.094488,0.906289,1.007398,0.807645,0.908138,0.808633,0.137493,0.107191,0.085808,14711389.231693,2532186.351587,943125.002562,1576225.274053
1520960395069,0.850197,0.110236,0.120894,0.094488,0.905672,1.007398,0.807028,0.908138,0.770000,0.111052,0.097565,0.085808,14711389.310717,2532186.364257,943125.013358,1576225.282652
1520960395169,0.867280,0.120735,0.124836,0.094488,0.905672,1.008015,0.807028,0.908138,0.784281,0.121703,0.100746,0.085808,14711389.389131,2532186.376401,943125.023597,1576225.291241
1520960395269,0.872536,0.128609,0.126150,0.094488,0.905672,1.007398,0.807645,0.908138,0.791960,0.129560,0.102946,0.085808,14711389.467958,2532186.388823,943125.033772,1576225.299831
1520960395370,0.851511,0.104987,0.105125,0.094488,0.905672,1.007398,0.806412,0.908138,0.771190,0.105764,0.084774,0.085808,14711389.547775,2532186.401501,943125.044244,1576225.308431
1520960395470,0.911958,0.144357,0.152431,0.094488,0.906289,1.008015,0.807645,0.908138,0.825306,0.145514,0.122142,0.085808,14711389.625993,2532186.413276,943125.053590,1576225.317020
1520960395570,0.900131,0.136483,0.130092,0.094488,0.905672,1.007398,0.807028,0.908138,0.815224,0.137493,0.104988,0.085808,14711389.704956,2532186.425744,943125.064668,1576225.325623
1520960395670,0.838371,0.102362,0.166886,0.094488,0.905672,1.007398,0.807028,0.908138,0.759289,0.103120,0.134681,0.085808,14711389.783081,2532186.437444,943125.075941,1576225.334214
1520960395770,0.863338,0.118110,0.136662,0.094488,0.906289,1.008015,0.807645,0.908138,0.782433,0.119057,0.110375,0.085808,14711389.860130,2532186.448685,943125.086946,1576225.342815
1520960395870,0.869908,0.120735,0.134034,0.094488,0.905672,1.008015,0.807645,0.908138,0.791422,0.126994,0.109313,0.085808,14711389.937181,2532186.460062,943125.097649,1576225.351407
1520960395970,0.840999,0.104987,0.137976,0.094488,0.905672,1.007398,0.806412,0.908138,0.761669,0.105764,0.111266,0.085808,14711390.014512,2532186.471559,943125.108442,1576225.360009
1520960396070,0.858081,0.115486,0.151117,0.094488,0.906905,1.008015,0.807645,0.908138,0.777669,0.116411,0.121956,0.085808,14711390.092293,2532186.483375,943125.119328,1576225.368603
1520960396170,0.898817,0.173228,0.137976,0.094488,0.905672,1.007398,0.809494,0.909371,0.814034,0.174510,0.111691,0.085925,14711390.171709,2532186.495981,943125.130455,1576225.377206
1520960396270,0.855453,0.112861,0.135348,0.094488,0.905672,1.007398,0.807645,0.908138,0.774760,0.113696,0.109313,0.085808,14711390.250106,2532186.508212,943125.141627,1576225.385797
1520960396370,0.863338,0.115486,0.141919,0.094488,0.905672,1.008015,0.808261,0.908138,0.781901,0.116411,0.114707,0.085808,14711390.328327,2532186.520159,943125.152591,1576225.394399
1520960396471,0.839685,0.104987,0.124836,0.094488,0.905672,1.007398,0.807645,0.908138,0.760479,0.105764,0.100823,0.085808,14711390.405554,2532186.531647,943125.163055,1576225.402991
1520960396571,0.872536,0.123360,0.141919,0.094488,0.907522,1.008015,0.808878,0.908138,0.791845,0.124348,0.114795,0.085808,14711390.483102,2532186.543287,943125.173381,1576225.411591
1520960396671,0.838371,0.104987,0.124836,0.094488,0.905672,1.007398,0.807028,0.908138,0.760479,0.105764,0.101884,0.085808,14711390.560541,2532186.554974,943125.183748,1576225.420183
1520960396771,0.837057,0.104987,0.123522,0.094488,0.905672,1.007398,0.805795,0.908138,0.758099,0.105764,0.099533,0.085808,14711390.638514,2532186.566936,943125.194068,1576225.428787
1520960396871,0.839685,0.104987,0.123522,0.094488,0.905672,1.007398,0.807028,0.908138,0.760479,0.105764,0.100746,0.085808,14711390.715922,2532186.578582,943125.204315,1576225.437377
1520960396971,0.875164,0.125984,0.124836,0.094488,0.905672,1.006782,0.806412,0.908138,0.792612,0.126839,0.100669,0.085808,14711390.793586,2532186.590392,943125.214537,1576225.445976
1520960397071,0.839685,0.104987,0.124836,0.094488,0.905672,1.007398,0.806412,0.908138,0.760479,0.105764,0.099609,0.085808,14711390.871062,2532186.602087,943125.224808,1576225.454568
1520960397171,0.863338,0.118110,0.130092,0.094488,0.905672,1.007398,0.807028,0.908138,0.781901,0.118984,0.104988,0.085808,14711390.948796,2532186.613863,943125.235196,1576225.463169
1520960397271,0.839685,0.104987,0.126150,0.094488,0.906289,1.007398,0.806412,0.908138,0.760997,0.105764,0.101729,0.085808,14711391.026476,2532186.625643,943125.245603,1576225.471763
1520960397371,0.842313,0.104987,0.132720,0.094488,0.905672,1.007398,0.807028,0.908138,0.762859,0.105764,0.107109,0.085808,14711391.103997,2532186.637255,943125.256294,1576225.480366
1520960397472,0.859396,0.115486,0.147175,0.094488,0.906289,1.007398,0.807645,0.908755,0.777669,0.116340,0.118865,0.085867,14711391.181724,2532186.649087,943125.266933,1576225.488958
1520960397572,0.848883,0.104987,0.127464,0.094488,0.905672,1.008015,0.807645,0.908138,0.768810,0.105828,0.102946,0.085808,14711391.261165,2532186.661624,943125.277847,1576225.497559
1520960397672,0.838371,0.104987,0.115637,0.094488,0.905672,1.007398,0.807028,0.908138,0.759289,0.105764,0.093323,0.085808,14711391.338986,2532186.673515,943125.288312,1576225.506151
1520960397772,0.855453,0.115486,0.118265,0.094488,0.906289,1.008015,0.807645,0.908138,0.778860,0.116340,0.095516,0.085808,14711391.416124,2532186.684833,943125.298617,1576225.514752
1520960397872,0.855453,0.112861,0.147175,0.094488,0.905672,1.007398,0.808261,0.909371,0.772380,0.113696,0.118956,0.085925,14711391.493335,2532186.696248,943125.309110,1576225.523345
1520960397972,0.881735,0.128609,0.131406,0.094488,0.905672,1.007398,0.808878,0.908755,0.793802,0.126916,0.107354,0.085867,14711391.573160,2532186.708750,943125.319936,1576225.531939
1520960398072,0.858081,0.115486,0.147175,0.094488,0.905672,1.007398,0.807645,0.908138,0.777140,0.116340,0.118865,0.085808,14711391.651720,2532186.721165,943125.330774,1576225.540541
1520960398172,0.877792,0.128609,0.127464,0.094488,0.906289,1.007398,0.807645,0.908138,0.795533,0.129560,0.102946,0.085808,14711391.729963,2532186.733315,943125.341703,1576225.549144
1520960398272,0.846255,0.107612,0.136662,0.094488,0.905672,1.007398,0.807028,0.908138,0.766429,0.108408,0.110290,0.085808,14711391.808001,2532186.745246,943125.352784,1576225.557735
1520960398372,0.844941,0.104987,0.123522,0.094488,0.905672,1.007398,0.807028,0.908138,0.765239,0.105764,0.099686,0.085808,14711391.885438,2532186.756776,943125.363040,1576225.566336
1520960398472,0.840999,0.107612,0.124836,0.094488,0.905672,1.007398,0.807028,0.908138,0.761669,0.108408,0.100746,0.085808,14711391.962556,2532186.768168,943125.373253,1576225.574927
1520960398573,0.852825,0.107612,0.131406,0.094488,0.905672,1.007398,0.807028,0.908138,0.773570,0.108474,0.107109,0.085808,14711392.040661,2532186.780217,943125.383865,1576225.583528
1520960398673,0.859396,0.115486,0.136662,0.094488,0.905672,1.007398,0.807645,0.908138,0.779521,0.116340,0.110375,0.085808,14711392.118670,2532186.792088,943125.394674,1576225.592121
1520960398773,0.844941,0.104987,0.137976,0.094488,0.905672,1.007398,0.807028,0.908138,0.765239,0.105764,0.111351,0.085808,14711392.197140,2532186.804472,943125.405717,1576225.600714
1520960398873,0.894875,0.165354,0.131406,0.094488,0.906289,1.009248,0.807645,0.908138,0.813397,0.166884,0.106129,0.085808,14711392.275125,2532186.816422,943125.416480,1576225.609317
1520960398973,0.850197,0.112861,0.134034,0.094488,0.905672,1.008015,0.806412,0.908138,0.771190,0.113765,0.109230,0.085808,14711392.353385,2532186.828578,943125.427678,1576225.617911
1520960399073,0.843627,0.104987,0.123522,0.094488,0.905672,1.008015,0.807028,0.908138,0.764049,0.105828,0.099686,0.085808,14711392.431140,2532186.840287,943125.438784,1576225.626514
1520960399173,0.840999,0.104987,0.123522,0.094488,0.905672,1.007398,0.806412,0.908138,0.762859,0.105764,0.100669,0.085808,14711392.508385,2532186.851747,943125.449127,1576225.635106
1520960399273,0.843627,0.107612,0.135348,0.094488,0.905672,1.007398,0.807028,0.908138,0.764049,0.108408,0.109230,0.085808,14711392.586126,2532186.863536,943125.459635,1576225.643709
1520960399373,0.854139,0.112861,0.147175,0.094488,0.906289,1.008015,0.807645,0.908138,0.775288,0.113765,0.119926,0.085808,14711392.663977,2532186.875395,943125.470528,1576225.652303
1520960399473,0.856767,0.112861,0.144547,0.094488,0.905672,1.007398,0.807028,0.908138,0.775950,0.113696,0.116653,0.085808,14711392.742678,2532186.887910,943125.481657,1576225.660905
1520960399573,0.846255,0.107612,0.137976,0.094488,0.906289,1.007398,0.807028,0.908138,0.766951,0.108408,0.111351,0.085808,14711392.820805,2532186.899921,943125.492763,1576225.669500
1520960399674,0.848883,0.107612,0.131406,0.094488,0.906289,1.008015,0.807645,0.908138,0.769333,0.108474,0.106129,0.085808,14711392.897886,2532186.911229,943125.503195,1576225.678102
1520960399774,0.842313,0.107612,0.140604,0.094488,0.905672,1.008015,0.806412,0.908138,0.762859,0.108474,0.113472,0.085808,14711392.975008,2532186.922599,943125.513373,1576225.686697
1520960399874,0.837057,0.104987,0.120894,0.094488,0.906289,1.007398,0.807645,0.908138,0.758615,0.105764,0.097639,0.085808,14711393.052118,2532186.933934,943125.523473,1576225.695297
1520960399974,0.839685,0.104987,0.119580,0.094488,0.905672,1.008015,0.806412,0.908138,0.760479,0.105828,0.095371,0.085808,14711393.128968,2532186.945091,943125.533386,1576225.703889
1520960400074,0.837057,0.104987,0.119580,0.094488,0.905672,1.007398,0.807028,0.908138,0.758099,0.105764,0.096504,0.085808,14711393.205774,2532186.956201,943125.543308,1576225.712488
1520960400174,0.867280,0.120735,0.141919,0.094488,0.905672,1.007398,0.807645,0.908138,0.784281,0.121628,0.115681,0.085808,14711393.282509,2532186.967365,943125.553255,1576225.721077
1520960400274,0.838371,0.102362,0.120894,0.094488,0.905672,1.007398,0.807028,0.908138,0.759289,0.103120,0.097565,0.085808,14711393.359061,2532186.978292,943125.563186,1576225.729676
1520960400374,0.838371,0.104987,0.120894,0.094488,0.905672,1.007398,0.807028,0.908138,0.759289,0.105764,0.097565,0.085808,14711393.435749,2532186.989352,943125.573439,1576225.738268
1520960400474,0.854139,0.112861,0.143233,0.094488,0.905672,1.007398,0.808261,0.908138,0.773570,0.113696,0.115769,0.085808,14711393.512298,2532187.000279,943125.583918,1576225.746866
1520960400574,0.875164,0.149606,0.123522,0.094488,0.906289,1.009864,0.808878,0.909371,0.791960,0.151082,0.096725,0.085925,14711393.590246,2532187.011580,943125.592090,1576225.755458
1520960400674,0.839685,0.102362,0.168200,0.094488,0.905672,1.007398,0.806412,0.908138,0.760479,0.103120,0.135638,0.085808,14711393.668456,2532187.023485,943125.603604,1576225.764058
1520960400775,0.850197,0.104987,0.115637,0.094488,0.905672,1.007398,0.807028,0.908138,0.770000,0.105764,0.094383,0.085808,14711393.744966,2532187.034333,943125.613456,1576225.772647
1520960400875,0.840999,0.102362,0.115637,0.094488,0.905672,1.007398,0.806412,0.908138,0.761669,0.103120,0.093251,0.085808,14711393.821471,2532187.045052,943125.622912,1576225.781246
1520960400975,0.839685,0.104987,0.119580,0.094488,0.905672,1.007398,0.807028,0.908138,0.759289,0.105764,0.096504,0.085808,14711393.897766,2532187.055791,943125.632491,1576225.789838
1520960401075,0.839685,0.102362,0.118265,0.094488,0.905672,1.007398,0.806412,0.908138,0.760479,0.105764,0.095371,0.085808,14711393.973997,2532187.066487,943125.642091,1576225.798435
1520960401175,0.839685,0.104987,0.118265,0.094488,0.905672,1.007398,0.806412,0.908138,0.760479,0.105764,0.095371,0.085808,14711394.050177,2532187.077137,943125.651665,1576225.807023
1520960401275,0.839685,0.104987,0.116951,0.094488,0.905672,1.007398,0.807028,0.908138,0.760479,0.103120,0.095444,0.085808,14711394.126367,2532187.087755,943125.661245,1576225.815620
1520960401375,0.840999,0.102362,0.120894,0.094488,0.905672,1.008015,0.807028,0.908138,0.761669,0.103183,0.097565,0.085808,14711394.202709,2532187.098486,943125.671069,1576225.824210
1520960401475,0.850197,0.110236,0.130092,0.094488,0.906289,1.008015,0.807645,0.908755,0.772906,0.113765,0.106210,0.085867,14711394.278910,2532187.109159,943125.680933,1576225.832800
1520960401575,0.850197,0.110236,0.127464,0.094488,0.906289,1.008015,0.807645,0.908138,0.770524,0.111120,0.102946,0.085808,14711394.355302,2532187.119891,943125.690968,1576225.841399
1520960401675,0.848883,0.112861,0.136662,0.094488,0.906905,1.007398,0.809494,0.909371,0.765760,0.108408,0.108252,0.085925,14711394.431785,2532187.130801,943125.701440,1576225.849990
1520960401775,0.860710,0.102362,0.052562,0.094488,0.906289,1.007398,0.807645,0.908138,0.780051,0.103120,0.042452,0.085808,14711394.509973,2532187.142141,943125.710278,1576225.858593
1520960401876,0.858081,0.131234,0.136662,0.094488,0.905672,1.008015,0.808261,0.908755,0.772380,0.132285,0.110627,0.085867,14711394.587845,2532187.154107,943125.720700,1576225.867184
1520960401976,0.869908,0.133858,0.143233,0.094488,0.906289,1.008631,0.808261,0.908755,0.788388,0.135014,0.115769,0.085867,14711394.666425,2532187.166534,943125.730986,1576225.875787
1520960402076,0.868594,0.141732,0.144547,0.094488,0.907522,1.009864,0.807645,0.909371,0.789460,0.143130,0.114795,0.085925,14711394.744475,2532187.178464,943125.742109,1576225.884381
1520960402176,0.876478,0.133858,0.135348,0.094488,0.905672,1.008015,0.807028,0.908138,0.793802,0.134931,0.109230,0.085808,14711394.821888,2532187.189921,943125.753462,1576225.892983
1520960402276,0.869908,0.125984,0.130092,0.094488,0.906289,1.008015,0.807645,0.908138,0.784815,0.126994,0.105148,0.085808,14711394.899891,2532187.201917,943125.764147,1576225.901577
1520960402376,0.883049,0.133858,0.134034,0.094488,0.906289,1.008631,0.807028,0.908138,0.800297,0.135014,0.108169,0.085808,14711394.978382,2532187.214241,943125.775014,1576225.910178
1520960402476,0.850197,0.120735,0.124836,0.094488,0.905672,1.008015,0.806412,0.908138,0.772380,0.121703,0.100669,0.085808,14711395.056387,2532187.226336,943125.785711,1576225.918773
1520960402576,0.876478,0.128609,0.132720,0.094488,0.906289,1.008015,0.807028,0.908138,0.794342,0.129640,0.107109,0.085808,14711395.134485,2532187.238282,943125.796328,1576225.927375
1520960402676,0.865966,0.125984,0.144547,0.094488,0.906289,1.008015,0.807645,0.908755,0.787732,0.126994,0.115681,0.085867,14711395.212570,2532187.250399,943125.806949,1576225.935970
1520960402776,0.848883,0.112861,0.118265,0.094488,0.905672,1.008015,0.807028,0.908138,0.768810,0.113765,0.095444,0.085808,14711395.290585,2532187.262159,943125.818254,1576225.944573
1520960402876,0.855453,0.118110,0.123522,0.094488,0.905672,1.008015,0.806412,0.908138,0.774097,0.119057,0.099609,0.085808,14711395.367318,2532187.273280,943125.828237,1576225.953165
1520960402977,0.858081,0.118110,0.123522,0.094488,0.905672,1.007398,0.806412,0.908138,0.777140,0.118984,0.099609,0.085808,14711395.444143,2532187.284423,943125.838111,1576225.961766
1520960403077,0.844941,0.112861,0.119580,0.094488,0.905672,1.007398,0.807028,0.908138,0.765239,0.113696,0.097565,0.085808,14711395.521531,2532187.295920,943125.848004,1576225.970360
1520960403177,0.862024,0.118110,0.123522,0.094488,0.905672,1.008015,0.807028,0.908138,0.780711,0.119057,0.099686,0.085808,14711395.598586,2532187.307187,943125.857906,1576225.978959
1520960403277,0.846255,0.110236,0.120894,0.094488,0.906289,1.008015,0.807645,0.908755,0.768142,0.111120,0.097639,0.085867,14711395.675364,2532187.318336,943125.867706,1576225.987550
1520960403377,0.839685,0.104987,0.120894,0.094488,0.905672,1.007398,0.806412,0.908138,0.760479,0.105764,0.097565,0.085808,14711395.752317,2532187.329645,943125.877755,1576225.996151
1520960403477,0.844941,0.104987,0.122208,0.094488,0.905672,1.007398,0.807028,0.908138,0.765239,0.105764,0.098625,0.085808,14711395.828685,2532187.340418,943125.887865,1576226.004742
1520960403577,0.852825,0.110236,0.143233,0.094488,0.905672,1.007398,0.806412,0.908138,0.772380,0.113696,0.115504,0.085808,14711395.905774,2532187.351629,943125.898936,1576226.013335
1520960403677,0.902760,0.146982,0.127464,0.094488,0.905672,1.007398,0.807645,0.908138,0.817604,0.148069,0.102946,0.085808,14711395.985316,2532187.364111,943125.910297,1576226.021939
1520960403777,0.862024,0.115486,0.144547,0.094488,0.905672,1.008015,0.807028,0.908138,0.780711,0.116411,0.116653,0.085808,14711396.063521,2532187.376117,943125.921325,1576226.030532
1520960403877,0.880420,0.131234,0.130092,0.094488,0.906289,1.008015,0.807028,0.908138,0.797915,0.132285,0.104988,0.085808,14711396.141057,2532187.387731,943125.931778,1576226.039133
1520960403978,0.890933,0.139108,0.130092,0.094488,0.906905,1.006782,0.807645,0.908755,0.803870,0.134766,0.104988,0.085867,14711396.218567,2532187.399497,943125.942721,1576226.047728
1520960404078,0.852825,0.112861,0.131406,0.094488,0.906289,1.007398,0.807028,0.908138,0.772906,0.113696,0.106048,0.085808,14711396.296765,2532187.411521,943125.953781,1576226.056332
1520960404178,0.869908,0.123360,0.143233,0.094488,0.906289,1.008015,0.807028,0.908138,0.789579,0.124348,0.115681,0.085808,14711396.374916,2532187.423563,943125.964727,1576226.064928
1520960404278,0.865966,0.123360,0.123522,0.094488,0.905672,1.007398,0.807028,0.908138,0.784281,0.124272,0.099686,0.085808,14711396.452116,2532187.434955,943125.974712,1576226.073531
1520960404378,0.881735,0.128609,0.135348,0.097113,0.906289,1.006782,0.809494,0.909988,0.795533,0.129481,0.109480,0.088372,14711396.529721,2532187.446646,943125.985216,1576226.082126
1520960404478,0.855453,0.112861,0.147175,0.094488,0.905672,1.008015,0.807028,0.908138,0.774760,0.113765,0.118774,0.085808,14711396.607710,2532187.458569,943125.996099,1576226.090730
1520960404578,0.868594,0.115486,0.135348,0.094488,0.905672,1.008015,0.807645,0.908138,0.789041,0.116411,0.108252,0.085808,14711396.686758,2532187.470965,943126.007164,1576226.099323
1520960404678,0.880420,0.133858,0.135348,0.094488,0.905672,1.008015,0.807028,0.908138,0.797372,0.134931,0.109230,0.085808,14711396.765639,2532187.483573,943126.018276,1576226.107928
1520960404778,0.871222,0.125984,0.136662,0.094488,0.905055,1.007398,0.806412,0.908138,0.788504,0.126916,0.110206,0.085808,14711396.843311,2532187.495361,943126.028729,1576226.116522
1520960404878,0.855453,0.115486,0.122208,0.094488,0.905672,1.007398,0.806412,0.908138,0.774760,0.116340,0.098550,0.085808,14711396.921455,2532187.507418,943126.039448,1576226.125124
1520960404978,0.902760,0.146982,0.144547,0.094488,0.905672,1.008015,0.807645,0.908138,0.818794,0.148160,0.117804,0.085808,14711396.999804,2532187.519739,943126.050530,1576226.133719
1520960405079,0.859396,0.112861,0.148489,0.094488,0.905672,1.007398,0.806412,0.908138,0.778330,0.113696,0.119743,0.085808,14711397.080218,2532187.533389,943126.061398,1576226.142331
1520960405179,0.898817,0.141732,0.131406,0.094488,0.905672,1.007398,0.808878,0.909371,0.809273,0.142781,0.106291,0.085925,14711397.159038,2532187.546037,943126.072455,1576226.150930
1520960405279,0.869908,0.115486,0.126150,0.094488,0.906289,1.008015,0.807645,0.908138,0.788388,0.116411,0.101884,0.085808,14711397.236945,2532187.557870,943126.083070,1576226.159534
1520960405379,0.839685,0.104987,0.119580,0.094488,0.905672,1.007398,0.807028,0.908138,0.759961,0.105764,0.096504,0.085808,14711397.314481,2532187.569473,943126.093098,1576226.168129
1520960405479,0.837057,0.104987,0.119580,0.094488,0.905672,1.007398,0.806412,0.908138,0.758099,0.105764,0.096430,0.085808,14711397.391608,2532187.580881,943126.103095,1576226.176732
1520960405579,0.839685,0.104987,0.120894,0.094488,0.905672,1.007398,0.807028,0.908138,0.760479,0.105764,0.096504,0.085808,14711397.468324,2532187.592044,943126.113026,1576226.185324
1520960405679,0.840999,0.104987,0.123522,0.094488,0.905672,1.007398,0.806412,0.908138,0.761669,0.105764,0.099609,0.085808,14711397.545342,2532187.603387,943126.122917,1576226.193925
1520960405779,0.839685,0.104987,0.124836,0.094488,0.905672,1.008015,0.806412,0.908138,0.760479,0.105828,0.100669,0.085808,14711397.622637,2532187.614940,943126.132888,1576226.202518
1520960405879,0.855453,0.115486,0.122208,0.094488,0.906289,1.008015,0.807028,0.908138,0.775950,0.116411,0.098625,0.085808,14711397.699783,2532187.626427,943126.142963,1576226.211112
1520960405979,0.839685,0.102362,0.124836,0.094488,0.905672,1.008015,0.807028,0.908755,0.760479,0.103183,0.100746,0.085867,14711397.776975,2532187.637987,943126.153118,1576226.219717
1520960406079,0.852825,0.104987,0.052562,0.094488,0.905672,1.007398,0.806412,0.908138,0.772380,0.105764,0.042387,0.085808,14711397.855036,2532187.649803,943126.162915,1576226.228317
1520960406180,0.860710,0.115486,0.127464,0.094488,0.906289,1.008015,0.807645,0.908755,0.780051,0.116411,0.102946,0.085867,14711397.933706,2532187.661811,943126.172145,1576226.236924
