Linux 5.0.0-31-generic (yong) 	11/21/19 	_x86_64_	(48 CPU)

18:29:54        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:06         12     29.85      0.00      6.97      0.00      0.00     63.18
18:30:06         14     27.18      0.00      7.69      0.00      0.00     65.13
18:30:06         16     29.44      0.00      7.11      0.00      0.00     63.45
18:30:06         18     30.50      0.00      6.50      0.00      0.00     63.00
18:30:06         20     29.85      0.00      6.97      0.00      0.00     63.18
18:30:06         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:06        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:08          0     29.33      0.00     10.58      0.00      0.00     60.10
18:30:08          2     32.50      0.00      5.00      0.00      0.00     62.50
18:30:08          4     29.02      0.00      5.18      0.00      0.00     65.80
18:30:08          6     31.03      0.00      6.40      0.00      0.00     62.56
18:30:08          8     32.68      0.00      5.37      0.00      0.00     61.95
18:30:08         10     31.00      0.00      5.50      0.00      0.00     63.50
18:30:08         12     30.30      0.00      6.57      0.00      0.00     63.13
18:30:08         14     27.55      0.00      7.65      0.00      0.00     64.80
18:30:08         16     26.29      0.00      6.70      0.00      0.00     67.01
18:30:08         18     29.80      0.00      6.57      0.00      0.00     63.64
18:30:08         20     28.43      0.00      7.11      0.00      0.00     64.47
18:30:08         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:08        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:10          0     25.37      0.00     12.68      0.00      0.00     61.95
18:30:10          2     30.20      0.00      7.92      0.00      0.00     61.88
18:30:10          4     25.67      0.00      6.42      0.00      0.00     67.91
18:30:10          6     28.43      0.00      5.58      0.00      0.00     65.99
18:30:10          8     28.78      0.00      8.29      0.00      0.00     62.93
18:30:10         10     30.50      0.00      6.00      0.00      0.00     63.50
18:30:10         12     27.04      0.00      8.67      0.00      0.00     64.29
18:30:10         14     28.50      0.00      5.70      0.00      0.00     65.80
18:30:10         16     29.70      0.00      7.43      0.00      0.00     62.87
18:30:10         18     28.22      0.00      8.91      0.00      0.00     62.87
18:30:10         20     29.29      0.00      6.06      0.00      0.00     64.65
18:30:10         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:10        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:12          0     28.57      0.00      9.36      0.00      0.00     62.07
18:30:12          2     30.81      0.00      5.56      0.00      0.00     63.64
18:30:12          4     28.93      0.00      6.60      0.00      0.00     64.47
18:30:12          6     28.57      0.00      7.65      0.00      0.00     63.78
18:30:12          8     29.50      0.00      7.50      0.00      0.00     63.00
18:30:12         10     32.32      0.00      4.55      0.00      0.00     63.13
18:30:12         12     29.59      0.00      6.63      0.00      0.00     63.78
18:30:12         14     27.23      0.00      9.41      0.00      0.00     63.37
18:30:12         16     30.41      0.00      4.12      0.00      0.00     65.46
18:30:12         18     30.54      0.00      7.39      0.00      0.00     62.07
18:30:12         20     27.60      0.00      6.25      0.00      0.00     66.15
18:30:12         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:12        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:14          0     28.43      0.00      9.31      0.00      0.00     62.25
18:30:14          2     28.79      0.00      6.57      0.00      0.00     64.65
18:30:14          4     30.30      0.00      6.06      0.00      0.00     63.64
18:30:14          6     30.46      0.00      5.58      0.00      0.00     63.96
18:30:14          8     28.79      0.00      8.08      0.00      0.00     63.13
18:30:14         10     28.00      0.00      8.50      0.00      0.00     63.50
18:30:14         12     25.38      0.00      8.63      0.00      0.00     65.99
18:30:14         14     26.77      0.00      9.09      0.00      0.00     64.14
18:30:14         16     28.22      0.00      7.92      0.00      0.00     63.86
18:30:14         18     24.60      0.00      6.95      0.00      0.00     68.45
18:30:14         20     29.29      0.00      6.57      0.00      0.00     64.14
18:30:14         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:14        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:16          0     26.26      0.00      9.60      0.00      0.00     64.14
18:30:16          2     29.08      0.00      6.12      0.00      0.00     64.80
18:30:16          4     29.06      0.00      8.37      0.00      0.00     62.56
18:30:16          6     29.70      0.00      7.92      0.00      0.00     62.38
18:30:16          8     29.80      0.00      5.56      0.00      0.00     64.65
18:30:16         10     27.32      0.00      7.22      0.00      0.00     65.46
18:30:16         12     28.79      0.00      7.07      0.00      0.00     64.14
18:30:16         14     29.80      0.00      5.56      0.00      0.00     64.65
18:30:16         16     30.65      0.00      5.53      0.00      0.00     63.82
18:30:16         18     28.43      0.00      6.60      0.00      0.00     64.97
18:30:16         20     26.84      0.00      5.79      0.00      0.00     67.37
18:30:16         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:16        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:18          0     29.85      0.00      7.96      0.00      0.00     62.19
18:30:18          2     31.68      0.00      6.44      0.00      0.00     61.88
18:30:18          4     28.92      0.00      8.82      0.00      0.00     62.25
18:30:18          6     28.65      0.00      6.25      0.00      0.00     65.10
18:30:18          8     27.37      0.00      6.32      0.00      0.00     66.32
18:30:18         10     29.56      0.00      7.39      0.00      0.00     63.05
18:30:18         12     28.86      0.00      7.96      0.00      0.00     63.18
18:30:18         14     30.00      0.00      8.00      0.00      0.00     62.00
18:30:18         16     31.31      0.00      5.05      0.00      0.00     63.64
18:30:18         18     29.41      0.00      8.82      0.00      0.00     61.76
18:30:18         20     26.32      0.00      6.32      0.00      0.00     67.37
18:30:18         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:18        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:20          0     27.59      0.00      9.36      0.00      0.00     63.05
18:30:20          2     28.93      0.00      5.58      0.00      0.00     65.48
18:30:20          4     27.92      0.00      6.60      0.00      0.00     65.48
18:30:20          6     29.35      0.00      6.97      0.00      0.00     63.68
18:30:20          8     31.31      0.00      6.06      0.00      0.00     62.63
18:30:20         10     31.50      0.00      5.00      0.00      0.00     63.50
18:30:20         12     28.57      0.00      6.12      0.00      0.00     65.31
18:30:20         14     28.79      0.00      6.57      0.00      0.00     64.65
18:30:20         16     28.79      0.00      6.57      0.00      0.00     64.65
18:30:20         18     27.92      0.00      7.61      0.00      0.00     64.47
18:30:20         20     30.46      0.00      6.09      0.00      0.00     63.45
18:30:20         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:20        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:22          0     29.56      0.00      7.39      0.00      0.00     63.05
18:30:22          2     27.64      0.00      8.04      0.00      0.00     64.32
18:30:22          4     27.14      0.00      8.54      0.00      0.00     64.32
18:30:22          6     28.93      0.00      7.11      0.00      0.00     63.96
18:30:22          8     28.43      0.00      6.09      0.00      0.00     65.48
18:30:22         10     27.04      0.00      6.63      0.00      0.00     66.33
18:30:22         12     27.27      0.00      7.58      0.00      0.00     65.15
18:30:22         14     28.22      0.00      8.42      0.00      0.00     63.37
18:30:22         16     26.42      0.00      6.74      0.00      0.00     66.84
18:30:22         18     27.04      0.00      7.14      0.00      0.00     65.82
18:30:22         20     29.95      0.00      5.08      0.00      0.00     64.97
18:30:22         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:22        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:24          0     28.57      0.00      9.85      0.00      0.00     61.58
18:30:24          2     29.23      0.00      5.64      0.00      0.00     65.13
18:30:24          4     27.78      0.00      8.08      0.00      0.00     64.14
18:30:24          6     28.57      0.00      6.63      0.00      0.00     64.80
18:30:24          8     27.64      0.00      8.54      0.00      0.00     63.82
18:30:24         10     28.28      0.00      8.08      0.00      0.00     63.64
18:30:24         12     31.00      0.00      6.50      0.00      0.00     62.50
18:30:24         14     28.93      0.00      7.11      0.00      0.00     63.96
18:30:24         16     29.56      0.00      8.87      0.00      0.00     61.58
18:30:24         18     29.23      0.00      5.64      0.00      0.00     65.13
18:30:24         20     28.43      0.00      6.60      0.00      0.00     64.97
18:30:24         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:24        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:26          0     28.50      0.00      9.00      0.00      0.00     62.50
18:30:26          2     31.86      0.00      6.37      0.00      0.00     61.76
18:30:26          4     29.65      0.00      7.54      0.00      0.00     62.81
18:30:26          6     29.95      0.00      9.18      0.00      0.00     60.87
18:30:26          8     28.50      0.00      6.74      0.00      0.00     64.77
18:30:26         10     31.16      0.00      6.03      0.00      0.00     62.81
18:30:26         12     30.00      0.00      7.00      0.00      0.00     63.00
18:30:26         14     29.08      0.00      7.14      0.00      0.00     63.78
18:30:26         16     30.35      0.00      6.47      0.00      0.00     63.18
18:30:26         18     28.93      0.00      7.11      0.00      0.00     63.96
18:30:26         20     30.85      0.00      6.97      0.00      0.00     62.19
18:30:26         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:26        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:28          0     30.43      0.00      9.18      0.00      0.00     60.39
18:30:28          2     29.80      0.00      6.06      0.00      0.00     64.14
18:30:28          4     29.80      0.00      5.56      0.00      0.00     64.65
18:30:28          6     27.84      0.00      6.19      0.00      0.00     65.98
18:30:28          8     28.64      0.00      7.54      0.00      0.00     63.82
18:30:28         10     31.19      0.00      6.93      0.00      0.00     61.88
18:30:28         12     30.46      0.00      6.09      0.00      0.00     63.45
18:30:28         14     28.93      0.00      6.60      0.00      0.00     64.47
18:30:28         16     30.46      0.00      5.58      0.00      0.00     63.96
18:30:28         18     28.06      0.00      7.65      0.00      0.00     64.29
18:30:28         20     28.43      0.00      7.61      0.00      0.00     63.96
18:30:28         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:28        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:30          0     26.26      0.00      9.60      0.00      0.00     64.14
18:30:30          2     29.70      0.00      7.43      0.00      0.00     62.87
18:30:30          4     28.50      0.00      9.00      0.00      0.00     62.50
18:30:30          6     32.37      0.00      6.28      0.00      0.00     61.35
18:30:30          8     31.50      0.00      5.50      0.00      0.00     63.00
18:30:30         10     31.66      0.00      5.03      0.00      0.00     63.32
18:30:30         12     27.60      0.00      7.29      0.00      0.00     65.10
18:30:30         14     27.46      0.00      7.25      0.00      0.00     65.28
18:30:30         16     31.00      0.00      6.50      0.00      0.00     62.50
18:30:30         18     29.15      0.00      8.04      0.00      0.00     62.81
18:30:30         20     27.14      0.00      9.05      0.00      0.00     63.82
18:30:30         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:30        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:32          0     26.47      0.00     10.78      0.00      0.00     62.75
18:30:32          2     31.00      0.00      5.50      0.00      0.00     63.50
18:30:32          4     30.20      0.00      6.44      0.00      0.00     63.37
18:30:32          6     28.64      0.00      7.54      0.00      0.00     63.82
18:30:32          8     27.98      0.00      5.18      0.00      0.00     66.84
18:30:32         10     30.15      0.00      5.53      0.00      0.00     64.32
18:30:32         12     30.15      0.00      6.03      0.00      0.00     63.82
18:30:32         14     28.64      0.00      7.04      0.00      0.00     64.32
18:30:32         16     27.92      0.00      6.60      0.00      0.00     65.48
18:30:32         18     28.79      0.00      7.07      0.00      0.00     64.14
18:30:32         20     29.06      0.00      7.39      0.00      0.00     63.55
18:30:32         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:32        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:34          0     29.67      0.00      9.57      0.00      0.00     60.77
18:30:34          2     27.08      0.00      6.25      0.00      0.00     66.67
18:30:34          4     31.00      0.00      7.00      0.00      0.00     62.00
18:30:34          6     25.13      0.00      6.81      0.00      0.00     68.06
18:30:34          8     28.93      0.00      6.60      0.00      0.00     64.47
18:30:34         10     30.05      0.00      6.90      0.00      0.00     63.05
18:30:34         12     28.06      0.00      7.14      0.00      0.00     64.80
18:30:34         14     29.08      0.00      7.14      0.00      0.00     63.78
18:30:34         16     29.32      0.00      4.71      0.00      0.00     65.97
18:30:34         18     29.44      0.00      6.09      0.00      0.00     64.47
18:30:34         20     27.92      0.00      8.12      0.00      0.00     63.96
18:30:34         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:34        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:36          0     27.05      0.00     12.08      0.00      0.00     60.87
18:30:36          2     27.69      0.00      6.67      0.00      0.00     65.64
18:30:36          4     28.36      0.00      7.46      0.00      0.00     64.18
18:30:36          6     27.08      0.00      7.29      0.00      0.00     65.62
18:30:36          8     28.06      0.00      7.14      0.00      0.00     64.80
18:30:36         10     26.20      0.00      5.35      0.00      0.00     68.45
18:30:36         12     28.92      0.00      8.33      0.00      0.00     62.75
18:30:36         14     28.43      0.00      8.82      0.00      0.00     62.75
18:30:36         16     30.88      0.00      6.86      0.00      0.00     62.25
18:30:36         18     30.65      0.00      5.53      0.00      0.00     63.82
18:30:36         20     30.46      0.00      5.08      0.00      0.00     64.47
18:30:36         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:36        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:38          0     26.63      0.00     10.55      0.00      0.00     62.81
18:30:38          2     28.00      0.00      9.50      0.00      0.00     62.50
18:30:38          4     28.28      0.00      7.07      0.00      0.00     64.65
18:30:38          6     29.50      0.00      7.00      0.00      0.00     63.50
18:30:38          8     30.81      0.00      4.55      0.00      0.00     64.65
18:30:38         10     28.79      0.00      7.58      0.00      0.00     63.64
18:30:38         12     28.87      0.00      6.70      0.00      0.00     64.43
18:30:38         14     28.93      0.00      6.60      0.00      0.00     64.47
18:30:38         16     29.59      0.00      6.12      0.00      0.00     64.29
18:30:38         18     27.32      0.00      6.70      0.00      0.00     65.98
18:30:38         20     29.90      0.00      5.15      0.00      0.00     64.95
18:30:38         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:38        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:40          0     30.05      0.00      8.37      0.00      0.00     61.58
18:30:40          2     28.14      0.00      8.04      0.00      0.00     63.82
18:30:40          4     24.87      0.00      7.41      0.00      0.00     67.72
18:30:40          6     31.03      0.00      6.90      0.00      0.00     62.07
18:30:40          8     29.85      0.00      7.46      0.00      0.00     62.69
18:30:40         10     28.72      0.00      6.15      0.00      0.00     65.13
18:30:40         12     28.50      0.00      7.00      0.00      0.00     64.50
18:30:40         14     29.15      0.00      7.54      0.00      0.00     63.32
18:30:40         16     29.50      0.00      7.50      0.00      0.00     63.00
18:30:40         18     29.02      0.00      6.22      0.00      0.00     64.77
18:30:40         20     29.59      0.00      6.63      0.00      0.00     63.78
18:30:40         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:40        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:42          0     25.87      0.00      9.95      0.00      0.00     64.18
18:30:42          2     28.22      0.00      8.91      0.00      0.00     62.87
18:30:42          4     30.65      0.00      5.03      0.00      0.00     64.32
18:30:42          6     29.50      0.00      8.00      0.00      0.00     62.50
18:30:42          8     30.26      0.00      4.62      0.00      0.00     65.13
18:30:42         10     29.65      0.00      6.03      0.00      0.00     64.32
18:30:42         12     30.39      0.00      6.86      0.00      0.00     62.75
18:30:42         14     29.35      0.00      6.97      0.00      0.00     63.68
18:30:42         16     29.65      0.00      6.53      0.00      0.00     63.82
18:30:42         18     29.50      0.00      6.50      0.00      0.00     64.00
18:30:42         20     31.16      0.00      5.03      0.00      0.00     63.82
18:30:42         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:42        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:44          0     29.19      0.00     10.53      0.00      0.00     60.29
18:30:44          2     29.08      0.00      6.63      0.00      0.00     64.29
18:30:44          4     28.50      0.00      6.74      0.00      0.00     64.77
18:30:44          6     29.44      0.00      6.60      0.00      0.00     63.96
18:30:44          8     30.69      0.00      6.93      0.00      0.00     62.38
18:30:44         10     27.04      0.00      7.65      0.00      0.00     65.31
18:30:44         12     30.05      0.00      5.18      0.00      0.00     64.77
18:30:44         14     31.31      0.00      6.06      0.00      0.00     62.63
18:30:44         16     31.28      0.00      6.15      0.00      0.00     62.56
18:30:44         18     31.68      0.00      5.45      0.00      0.00     62.87
18:30:44         20     28.43      0.00      7.11      0.00      0.00     64.47
18:30:44         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:44        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:46          0     26.73      0.00     10.40      0.00      0.00     62.87
18:30:46          2     25.79      0.00      6.84      0.00      0.00     67.37
18:30:46          4     26.63      0.00      9.55      0.00      0.00     63.82
18:30:46          6     27.78      0.00      8.59      0.00      0.00     63.64
18:30:46          8     28.50      0.00      8.00      0.00      0.00     63.50
18:30:46         10     29.06      0.00      7.39      0.00      0.00     63.55
18:30:46         12     30.81      0.00      5.05      0.00      0.00     64.14
18:30:46         14     27.98      0.00      5.70      0.00      0.00     66.32
18:30:46         16     26.84      0.00      6.32      0.00      0.00     66.84
18:30:46         18     29.15      0.00      7.04      0.00      0.00     63.82
18:30:46         20     27.41      0.00      7.61      0.00      0.00     64.97
18:30:46         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:46        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:48          0     27.59      0.00      9.36      0.00      0.00     63.05
18:30:48          2     31.22      0.00      6.83      0.00      0.00     61.95
18:30:48          4     27.14      0.00     10.05      0.00      0.00     62.81
18:30:48          6     28.21      0.00      7.18      0.00      0.00     64.62
18:30:48          8     27.92      0.00      7.11      0.00      0.00     64.97
18:30:48         10     29.38      0.00      5.67      0.00      0.00     64.95
18:30:48         12     28.21      0.00      6.15      0.00      0.00     65.64
18:30:48         14     30.61      0.00      5.10      0.00      0.00     64.29
18:30:48         16     28.35      0.00      5.15      0.00      0.00     66.49
18:30:48         18     29.21      0.00      8.42      0.00      0.00     62.38
18:30:48         20     30.10      0.00      5.61      0.00      0.00     64.29
18:30:48         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:48        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:50          0     25.48      0.00     12.98      0.00      0.00     61.54
18:30:50          2     27.92      0.00      8.63      0.00      0.00     63.45
18:30:50          4     27.18      0.00      6.67      0.00      0.00     66.15
18:30:50          6     31.68      0.00      5.45      0.00      0.00     62.87
18:30:50          8     27.14      0.00      8.54      0.00      0.00     64.32
18:30:50         10     29.35      0.00      6.97      0.00      0.00     63.68
18:30:50         12     27.55      0.00      8.16      0.00      0.00     64.29
18:30:50         14     27.55      0.00      7.65      0.00      0.00     64.80
18:30:50         16     31.66      0.00      5.03      0.00      0.00     63.32
18:30:50         18     30.20      0.00      7.43      0.00      0.00     62.38
18:30:50         20     29.50      0.00      7.50      0.00      0.00     63.00
18:30:50         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:50        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:52          0     25.12      0.00     11.82      0.00      0.00     63.05
18:30:52          2     27.92      0.00      7.61      0.00      0.00     64.47
18:30:52          4     30.41      0.00      5.67      0.00      0.00     63.92
18:30:52          6     29.50      0.00      7.50      0.00      0.00     63.00
18:30:52          8     28.92      0.00      8.33      0.00      0.00     62.75
18:30:52         10     28.64      0.00      7.54      0.00      0.00     63.82
18:30:52         12     30.81      0.00      6.06      0.00      0.00     63.13
18:30:52         14     27.60      0.00      6.25      0.00      0.00     66.15
18:30:52         16     29.70      0.00      7.92      0.00      0.00     62.38
18:30:52         18     31.66      0.00      6.03      0.00      0.00     62.31
18:30:52         20     30.26      0.00      5.64      0.00      0.00     64.10
18:30:52         22      0.00      0.00      0.00      0.00      0.00    100.00

18:30:52        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:30:54          0     28.23      0.00     11.00      0.00      0.00     60.77
18:30:54          2     31.68      0.00      6.44      0.00      0.00     61.88
18:30:54          4     26.32      0.00      6.84      0.00      0.00     66.84
18:30:54          6     29.59      0.00      6.12      0.00      0.00     64.29
18:30:54          8     30.24      0.00      8.78      0.00      0.00     60.98
18:30:54         10     29.50      0.00      7.00      0.00      0.00     63.50
18:30:54         12     28.50      0.00      6.74      0.00      0.00     64.77
18:30:54         14     31.84      0.00      5.97      0.00      0.00     62.19
18:30:54         16     29.84      0.00      4.19      0.00      0.00     65.97
18:30:54         18     28.72      0.00      7.18      0.00      0.00     64.10
18:30:54         20     27.32      0.00      7.73      0.00      0.00     64.95
18:30:54         22      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:          0     28.21      0.00      9.79      0.00      0.00     62.00
Average:          2     29.43      0.00      6.91      0.00      0.00     63.67
Average:          4     28.37      0.00      7.07      0.00      0.00     64.56
Average:          6     29.01      0.00      6.93      0.00      0.00     64.06
Average:          8     29.23      0.00      6.86      0.00      0.00     63.92
Average:         10     29.49      0.00      6.52      0.00      0.00     64.00
Average:         12     29.01      0.00      6.88      0.00      0.00     64.12
Average:         14     28.89      0.00      6.99      0.00      0.00     64.12
Average:         16     29.30      0.00      6.45      0.00      0.00     64.24
Average:         18     29.25      0.00      6.95      0.00      0.00     63.80
Average:         20     29.15      0.00      6.64      0.00      0.00     64.21
Average:         22      0.12      0.00      0.00      0.00      0.00     99.88
