Linux 5.0.0-31-generic (yong) 	11/21/19 	_x86_64_	(48 CPU)

18:28:49        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:28:57          2     19.02      0.00      3.90      0.00      0.00     77.07
18:28:57          4     16.42      0.00      5.97      0.00      0.00     77.61
18:28:57          6     17.91      0.00      4.98      0.00      0.00     77.11
18:28:57          8     16.92      0.00      4.98      0.00      0.00     78.11
18:28:57         10     17.17      0.00      5.05      0.00      0.00     77.78
18:28:57         12     16.84      0.00      3.06      0.00      0.00     80.10
18:28:57         14     17.41      0.00      4.48      0.00      0.00     78.11
18:28:57         16     16.58      0.00      4.52      0.00      0.00     78.89
18:28:57         18     18.27      0.00      3.05      0.00      0.00     78.68
18:28:57         20     18.72      0.00      4.43      0.00      0.00     76.85
18:28:57         22      0.00      0.00      0.00      0.00      0.00    100.00

18:28:57        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:28:59          0     17.07      0.00      6.83      0.00      0.00     76.10
18:28:59          2     16.42      0.00      3.98      0.00      0.00     79.60
18:28:59          4     17.17      0.00      3.03      0.00      0.00     79.80
18:28:59          6     16.16      0.00      4.04      0.00      0.00     79.80
18:28:59          8     17.68      0.00      3.03      0.00      0.00     79.29
18:28:59         10     16.83      0.00      5.45      0.00      0.00     77.72
18:28:59         12     16.58      0.00      4.02      0.00      0.00     79.40
18:28:59         14     18.32      0.00      3.47      0.00      0.00     78.22
18:28:59         16     15.98      0.00      3.09      0.00      0.00     80.93
18:28:59         18     14.36      0.00      3.59      0.00      0.00     82.05
18:28:59         20     14.87      0.00      4.62      0.00      0.00     80.51
18:28:59         22      0.00      0.00      0.00      0.00      0.00    100.00

18:28:59        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:01          0     17.22      0.00      8.13      0.00      0.00     74.64
18:29:01          2     17.41      0.00      4.48      0.00      0.00     78.11
18:29:01          4     18.23      0.00      4.43      0.00      0.00     77.34
18:29:01          6     17.59      0.00      2.51      0.00      0.00     79.90
18:29:01          8     16.83      0.00      3.96      0.00      0.00     79.21
18:29:01         10     17.59      0.00      3.52      0.00      0.00     78.89
18:29:01         12     14.72      0.00      5.08      0.00      0.00     80.20
18:29:01         14     17.91      0.00      3.48      0.00      0.00     78.61
18:29:01         16     16.08      0.00      4.52      0.00      0.00     79.40
18:29:01         18     16.75      0.00      3.55      0.00      0.00     79.70
18:29:01         20     15.74      0.00      4.57      0.00      0.00     79.70
18:29:01         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:01        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:03          0     16.18      0.00      6.37      0.00      0.00     77.45
18:29:03          2     16.50      0.00      4.50      0.00      0.00     79.00
18:29:03          4     16.24      0.00      2.54      0.00      0.00     81.22
18:29:03          6     16.92      0.00      3.98      0.00      0.00     79.10
18:29:03          8     18.09      0.00      3.02      0.00      0.00     78.89
18:29:03         10     16.50      0.00      5.50      0.00      0.00     78.00
18:29:03         12     16.33      0.00      4.08      0.00      0.00     79.59
18:29:03         14     14.65      0.00      5.05      0.00      0.00     80.30
18:29:03         16     18.91      0.00      2.99      0.00      0.00     78.11
18:29:03         18     17.35      0.00      4.08      0.00      0.00     78.57
18:29:03         20     16.00      0.00      5.00      0.00      0.00     79.00
18:29:03         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:03        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:05          0     17.06      0.00      9.48      0.00      0.00     73.46
18:29:05          2     17.86      0.00      4.08      0.00      0.00     78.06
18:29:05          4     15.90      0.00      3.59      0.00      0.00     80.51
18:29:05          6     15.74      0.00      4.06      0.00      0.00     80.20
18:29:05          8     17.17      0.00      4.04      0.00      0.00     78.79
18:29:05         10     16.08      0.00      5.03      0.00      0.00     78.89
18:29:05         12     17.50      0.00      4.00      0.00      0.00     78.50
18:29:05         14     17.82      0.00      5.45      0.00      0.00     76.73
18:29:05         16     15.82      0.00      3.57      0.00      0.00     80.61
18:29:05         18     19.50      0.00      2.50      0.00      0.00     78.00
18:29:05         20     18.41      0.00      3.98      0.00      0.00     77.61
18:29:05         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:05        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:07          0     15.00      0.00      7.00      0.00      0.00     78.00
18:29:07          2     13.54      0.00      3.65      0.00      0.00     82.81
18:29:07          4     16.58      0.00      4.02      0.00      0.00     79.40
18:29:07          6     18.41      0.00      2.99      0.00      0.00     78.61
18:29:07          8     18.18      0.00      2.02      0.00      0.00     79.80
18:29:07         10     16.34      0.00      5.45      0.00      0.00     78.22
18:29:07         12     18.91      0.00      3.48      0.00      0.00     77.61
18:29:07         14     17.09      0.00      3.52      0.00      0.00     79.40
18:29:07         16     18.00      0.00      3.00      0.00      0.00     79.00
18:29:07         18     13.92      0.00      4.12      0.00      0.00     81.96
18:29:07         20     17.68      0.00      4.04      0.00      0.00     78.28
18:29:07         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:07        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:09          0     14.80      0.00      6.12      0.00      0.00     79.08
18:29:09          2     15.92      0.00      4.98      0.00      0.00     79.10
18:29:09          4     17.59      0.00      4.02      0.00      0.00     78.39
18:29:09          6     16.58      0.00      4.02      0.00      0.00     79.40
18:29:09          8     19.90      0.00      3.88      0.00      0.00     76.21
18:29:09         10     18.32      0.00      2.97      0.00      0.00     78.71
18:29:09         12     16.92      0.00      4.98      0.00      0.00     78.11
18:29:09         14     15.31      0.00      4.08      0.00      0.00     80.61
18:29:09         16     17.17      0.00      3.54      0.00      0.00     79.29
18:29:09         18     17.50      0.00      3.50      0.00      0.00     79.00
18:29:09         20     18.72      0.00      3.94      0.00      0.00     77.34
18:29:09         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:09        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:11          0     17.24      0.00      6.40      0.00      0.00     76.35
18:29:11          2     17.41      0.00      3.98      0.00      0.00     78.61
18:29:11          4     18.00      0.00      3.50      0.00      0.00     78.50
18:29:11          6     16.67      0.00      4.55      0.00      0.00     78.79
18:29:11          8     18.18      0.00      3.03      0.00      0.00     78.79
18:29:11         10     17.77      0.00      2.54      0.00      0.00     79.70
18:29:11         12     18.72      0.00      4.93      0.00      0.00     76.35
18:29:11         14     18.63      0.00      3.92      0.00      0.00     77.45
18:29:11         16     17.59      0.00      3.52      0.00      0.00     78.89
18:29:11         18     14.29      0.00      4.59      0.00      0.00     81.12
18:29:11         20     15.38      0.00      3.59      0.00      0.00     81.03
18:29:11         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:11        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:13          0     14.43      0.00      8.46      0.00      0.00     77.11
18:29:13          2     17.33      0.00      4.46      0.00      0.00     78.22
18:29:13          4     16.67      0.00      3.54      0.00      0.00     79.80
18:29:13          6     15.90      0.00      3.59      0.00      0.00     80.51
18:29:13          8     15.82      0.00      4.08      0.00      0.00     80.10
18:29:13         10     18.00      0.00      4.50      0.00      0.00     77.50
18:29:13         12     18.81      0.00      3.96      0.00      0.00     77.23
18:29:13         14     18.72      0.00      4.93      0.00      0.00     76.35
18:29:13         16     15.66      0.00      4.55      0.00      0.00     79.80
18:29:13         18     18.23      0.00      3.94      0.00      0.00     77.83
18:29:13         20     17.07      0.00      5.37      0.00      0.00     77.56
18:29:13         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:13        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:15          0     16.91      0.00      6.76      0.00      0.00     76.33
18:29:15          2     18.41      0.00      4.48      0.00      0.00     77.11
18:29:15          4     17.59      0.00      4.52      0.00      0.00     77.89
18:29:15          6     17.50      0.00      5.00      0.00      0.00     77.50
18:29:15          8     15.38      0.00      5.13      0.00      0.00     79.49
18:29:15         10     15.74      0.00      4.57      0.00      0.00     79.70
18:29:15         12     15.38      0.00      3.08      0.00      0.00     81.54
18:29:15         14     17.00      0.00      4.00      0.00      0.00     79.00
18:29:15         16     17.68      0.00      3.03      0.00      0.00     79.29
18:29:15         18     16.24      0.00      4.57      0.00      0.00     79.19
18:29:15         20     17.41      0.00      5.47      0.00      0.00     77.11
18:29:15         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:15        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:17          0     16.83      0.00      6.44      0.00      0.00     76.73
18:29:17          2     15.66      0.00      3.03      0.00      0.00     81.31
18:29:17          4     16.58      0.00      3.52      0.00      0.00     79.90
18:29:17          6     17.33      0.00      3.96      0.00      0.00     78.71
18:29:17          8     17.77      0.00      2.54      0.00      0.00     79.70
18:29:17         10     16.08      0.00      4.52      0.00      0.00     79.40
18:29:17         12     15.35      0.00      5.45      0.00      0.00     79.21
18:29:17         14     17.33      0.00      4.95      0.00      0.00     77.72
18:29:17         16     17.82      0.00      4.95      0.00      0.00     77.23
18:29:17         18     16.34      0.00      4.95      0.00      0.00     78.71
18:29:17         20     14.93      0.00      4.98      0.00      0.00     80.10
18:29:17         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:17        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:19          0     18.23      0.00      5.42      0.00      0.00     76.35
18:29:19          2     16.33      0.00      4.08      0.00      0.00     79.59
18:29:19          4     15.90      0.00      4.10      0.00      0.00     80.00
18:29:19          6     17.00      0.00      4.00      0.00      0.00     79.00
18:29:19          8     15.58      0.00      4.52      0.00      0.00     79.90
18:29:19         10     16.33      0.00      3.57      0.00      0.00     80.10
18:29:19         12     16.92      0.00      4.98      0.00      0.00     78.11
18:29:19         14     18.91      0.00      3.98      0.00      0.00     77.11
18:29:19         16     17.17      0.00      3.03      0.00      0.00     79.80
18:29:19         18     15.66      0.00      4.55      0.00      0.00     79.80
18:29:19         20     16.24      0.00      5.08      0.00      0.00     78.68
18:29:19         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:19        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:21          0     16.75      0.00      5.42      0.00      0.00     77.83
18:29:21          2     17.09      0.00      3.02      0.00      0.00     79.90
18:29:21          4     18.23      0.00      3.94      0.00      0.00     77.83
18:29:21          6     15.23      0.00      4.06      0.00      0.00     80.71
18:29:21          8     17.35      0.00      3.06      0.00      0.00     79.59
18:29:21         10     18.32      0.00      2.97      0.00      0.00     78.71
18:29:21         12     16.50      0.00      3.50      0.00      0.00     80.00
18:29:21         14     17.09      0.00      3.52      0.00      0.00     79.40
18:29:21         16     15.38      0.00      3.08      0.00      0.00     81.54
18:29:21         18     16.08      0.00      3.52      0.00      0.00     80.40
18:29:21         20     18.50      0.00      2.50      0.00      0.00     79.00
18:29:21         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:21        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:23          0     18.36      0.00      7.25      0.00      0.00     74.40
18:29:23          2     18.91      0.00      3.98      0.00      0.00     77.11
18:29:23          4     18.14      0.00      3.92      0.00      0.00     77.94
18:29:23          6     17.00      0.00      3.50      0.00      0.00     79.50
18:29:23          8     18.81      0.00      3.96      0.00      0.00     77.23
18:29:23         10     15.50      0.00      5.00      0.00      0.00     79.50
18:29:23         12     17.50      0.00      3.00      0.00      0.00     79.50
18:29:23         14     16.00      0.00      4.50      0.00      0.00     79.50
18:29:23         16     17.09      0.00      3.52      0.00      0.00     79.40
18:29:23         18     18.91      0.00      3.48      0.00      0.00     77.61
18:29:23         20     18.32      0.00      3.96      0.00      0.00     77.72
18:29:23         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:23        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:25          0     17.33      0.00      5.94      0.00      0.00     76.73
18:29:25          2     20.20      0.00      2.96      0.00      0.00     76.85
18:29:25          4     18.91      0.00      3.48      0.00      0.00     77.61
18:29:25          6     17.09      0.00      3.52      0.00      0.00     79.40
18:29:25          8     19.90      0.00      2.49      0.00      0.00     77.61
18:29:25         10     18.72      0.00      3.94      0.00      0.00     77.34
18:29:25         12     17.59      0.00      3.52      0.00      0.00     78.89
18:29:25         14     15.74      0.00      4.57      0.00      0.00     79.70
18:29:25         16     16.75      0.00      4.06      0.00      0.00     79.19
18:29:25         18     17.59      0.00      3.52      0.00      0.00     78.89
18:29:25         20     17.17      0.00      3.54      0.00      0.00     79.29
18:29:25         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:25        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:27          0     16.92      0.00      5.47      0.00      0.00     77.61
18:29:27          2     16.24      0.00      3.55      0.00      0.00     80.20
18:29:27          4     18.41      0.00      3.48      0.00      0.00     78.11
18:29:27          6     15.74      0.00      4.06      0.00      0.00     80.20
18:29:27          8     15.38      0.00      3.59      0.00      0.00     81.03
18:29:27         10     18.81      0.00      2.48      0.00      0.00     78.71
18:29:27         12     19.51      0.00      3.41      0.00      0.00     77.07
18:29:27         14     14.87      0.00      4.62      0.00      0.00     80.51
18:29:27         16     18.41      0.00      2.99      0.00      0.00     78.61
18:29:27         18     15.74      0.00      3.55      0.00      0.00     80.71
18:29:27         20     16.24      0.00      3.05      0.00      0.00     80.71
18:29:27         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:27        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:29          0     17.65      0.00      5.88      0.00      0.00     76.47
18:29:29          2     18.00      0.00      3.50      0.00      0.00     78.50
18:29:29          4     13.47      0.00      4.15      0.00      0.00     82.38
18:29:29          6     15.50      0.00      4.50      0.00      0.00     80.00
18:29:29          8     17.33      0.00      3.96      0.00      0.00     78.71
18:29:29         10     20.40      0.00      1.00      0.00      0.00     78.61
18:29:29         12     16.50      0.00      5.50      0.00      0.00     78.00
18:29:29         14     16.75      0.00      2.54      0.00      0.00     80.71
18:29:29         16     16.50      0.00      4.50      0.00      0.00     79.00
18:29:29         18     18.09      0.00      3.02      0.00      0.00     78.89
18:29:29         20     17.50      0.00      4.50      0.00      0.00     78.00
18:29:29         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:29        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:31          0     16.16      0.00      6.06      0.00      0.00     77.78
18:29:31          2     16.50      0.00      3.50      0.00      0.00     80.00
18:29:31          4     16.50      0.00      5.00      0.00      0.00     78.50
18:29:31          6     16.83      0.00      5.45      0.00      0.00     77.72
18:29:31          8     17.35      0.00      3.06      0.00      0.00     79.59
18:29:31         10     16.24      0.00      3.05      0.00      0.00     80.71
18:29:31         12     15.23      0.00      4.06      0.00      0.00     80.71
18:29:31         14     15.74      0.00      4.57      0.00      0.00     79.70
18:29:31         16     17.17      0.00      4.04      0.00      0.00     78.79
18:29:31         18     15.08      0.00      4.52      0.00      0.00     80.40
18:29:31         20     19.50      0.00      2.50      0.00      0.00     78.00
18:29:31         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:31        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:33          0     14.57      0.00      6.53      0.00      0.00     78.89
18:29:33          2     16.50      0.00      4.50      0.00      0.00     79.00
18:29:33          4     18.32      0.00      2.48      0.00      0.00     79.21
18:29:33          6     17.91      0.00      3.48      0.00      0.00     78.61
18:29:33          8     15.90      0.00      4.10      0.00      0.00     80.00
18:29:33         10     16.75      0.00      2.03      0.00      0.00     81.22
18:29:33         12     19.31      0.00      2.97      0.00      0.00     77.72
18:29:33         14     15.50      0.00      4.50      0.00      0.00     80.00
18:29:33         16     16.50      0.00      4.00      0.00      0.00     79.50
18:29:33         18     18.41      0.00      2.99      0.00      0.00     78.61
18:29:33         20     17.91      0.00      2.49      0.00      0.00     79.60
18:29:33         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:33        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:35          0     17.33      0.00      6.93      0.00      0.00     75.74
18:29:35          2     15.74      0.00      4.06      0.00      0.00     80.20
18:29:35          4     16.08      0.00      5.53      0.00      0.00     78.39
18:29:35          6     14.95      0.00      4.64      0.00      0.00     80.41
18:29:35          8     15.23      0.00      4.06      0.00      0.00     80.71
18:29:35         10     17.00      0.00      4.00      0.00      0.00     79.00
18:29:35         12     18.09      0.00      4.02      0.00      0.00     77.89
18:29:35         14     14.80      0.00      5.61      0.00      0.00     79.59
18:29:35         16     19.90      0.00      4.85      0.00      0.00     75.24
18:29:35         18     17.59      0.00      3.52      0.00      0.00     78.89
18:29:35         20     17.10      0.00      2.59      0.00      0.00     80.31
18:29:35         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:35        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:37          0     15.76      0.00      7.39      0.00      0.00     76.85
18:29:37          2     18.00      0.00      4.00      0.00      0.00     78.00
18:29:37          4     16.42      0.00      4.98      0.00      0.00     78.61
18:29:37          6     16.33      0.00      3.06      0.00      0.00     80.61
18:29:37          8     17.00      0.00      4.50      0.00      0.00     78.50
18:29:37         10     18.50      0.00      3.00      0.00      0.00     78.50
18:29:37         12     15.74      0.00      4.06      0.00      0.00     80.20
18:29:37         14     16.34      0.00      5.94      0.00      0.00     77.72
18:29:37         16     15.74      0.00      3.55      0.00      0.00     80.71
18:29:37         18     18.32      0.00      4.46      0.00      0.00     77.23
18:29:37         20     18.32      0.00      3.47      0.00      0.00     78.22
18:29:37         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:37        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:39          0     18.54      0.00      6.34      0.00      0.00     75.12
18:29:39          2     17.17      0.00      3.03      0.00      0.00     79.80
18:29:39          4     16.84      0.00      3.57      0.00      0.00     79.59
18:29:39          6     18.09      0.00      4.02      0.00      0.00     77.89
18:29:39          8     17.09      0.00      3.52      0.00      0.00     79.40
18:29:39         10     15.58      0.00      4.52      0.00      0.00     79.90
18:29:39         12     17.59      0.00      2.51      0.00      0.00     79.90
18:29:39         14     17.73      0.00      3.94      0.00      0.00     78.33
18:29:39         16     16.75      0.00      3.94      0.00      0.00     79.31
18:29:39         18     16.84      0.00      3.06      0.00      0.00     80.10
18:29:39         20     18.18      0.00      2.53      0.00      0.00     79.29
18:29:39         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:39        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:41          0     16.59      0.00      6.83      0.00      0.00     76.59
18:29:41          2     15.74      0.00      3.05      0.00      0.00     81.22
18:29:41          4     16.24      0.00      3.05      0.00      0.00     80.71
18:29:41          6     15.31      0.00      3.57      0.00      0.00     81.12
18:29:41          8     16.92      0.00      4.48      0.00      0.00     78.61
18:29:41         10     17.50      0.00      4.00      0.00      0.00     78.50
18:29:41         12     17.33      0.00      4.95      0.00      0.00     77.72
18:29:41         14     17.91      0.00      3.98      0.00      0.00     78.11
18:29:41         16     17.33      0.00      4.46      0.00      0.00     78.22
18:29:41         18     18.05      0.00      3.90      0.00      0.00     78.05
18:29:41         20     17.65      0.00      3.92      0.00      0.00     78.43
18:29:41         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:41        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:43          0     16.10      0.00      7.32      0.00      0.00     76.59
18:29:43          2     16.84      0.00      3.06      0.00      0.00     80.10
18:29:43          4     15.31      0.00      3.06      0.00      0.00     81.63
18:29:43          6     15.58      0.00      4.02      0.00      0.00     80.40
18:29:43          8     18.00      0.00      3.00      0.00      0.00     79.00
18:29:43         10     18.91      0.00      2.49      0.00      0.00     78.61
18:29:43         12     18.27      0.00      3.05      0.00      0.00     78.68
18:29:43         14     16.92      0.00      3.98      0.00      0.00     79.10
18:29:43         16     16.75      0.00      3.05      0.00      0.00     80.20
18:29:43         18     17.09      0.00      3.02      0.00      0.00     79.90
18:29:43         20     14.21      0.00      5.58      0.00      0.00     80.20
18:29:43         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:43        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:45          0     17.07      0.00      6.34      0.00      0.00     76.59
18:29:45          2     17.73      0.00      3.94      0.00      0.00     78.33
18:29:45          4     16.08      0.00      4.02      0.00      0.00     79.90
18:29:45          6     16.58      0.00      3.52      0.00      0.00     79.90
18:29:45          8     14.65      0.00      4.55      0.00      0.00     80.81
18:29:45         10     17.07      0.00      5.85      0.00      0.00     77.07
18:29:45         12     17.73      0.00      3.94      0.00      0.00     78.33
18:29:45         14     15.23      0.00      4.06      0.00      0.00     80.71
18:29:45         16     18.50      0.00      3.00      0.00      0.00     78.50
18:29:45         18     14.50      0.00      4.50      0.00      0.00     81.00
18:29:45         20     16.75      0.00      4.93      0.00      0.00     78.33
18:29:45         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:45        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:47          0     16.26      0.00      5.91      0.00      0.00     77.83
18:29:47          2     15.23      0.00      3.55      0.00      0.00     81.22
18:29:47          4     15.92      0.00      5.97      0.00      0.00     78.11
18:29:47          6     17.01      0.00      2.06      0.00      0.00     80.93
18:29:47          8     16.58      0.00      4.52      0.00      0.00     78.89
18:29:47         10     13.99      0.00      4.15      0.00      0.00     81.87
18:29:47         12     16.50      0.00      3.50      0.00      0.00     80.00
18:29:47         14     17.82      0.00      3.47      0.00      0.00     78.71
18:29:47         16     17.41      0.00      3.98      0.00      0.00     78.61
18:29:47         18     15.46      0.00      3.09      0.00      0.00     81.44
18:29:47         20     16.67      0.00      4.04      0.00      0.00     79.29
18:29:47         22      0.00      0.00      0.00      0.00      0.00    100.00

18:29:47        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:29:49          0     17.17      0.00      5.56      0.00      0.00     77.27
18:29:49          2     19.02      0.00      4.88      0.00      0.00     76.10
18:29:49          4     15.31      0.00      4.59      0.00      0.00     80.10
18:29:49          6     19.00      0.00      2.50      0.00      0.00     78.50
18:29:49          8     17.82      0.00      4.95      0.00      0.00     77.23
18:29:49         10     16.33      0.00      3.06      0.00      0.00     80.61
18:29:49         12     16.75      0.00      4.57      0.00      0.00     78.68
18:29:49         14     16.49      0.00      3.09      0.00      0.00     80.41
18:29:49         16     16.24      0.00      4.06      0.00      0.00     79.70
18:29:49         18     17.68      0.00      3.03      0.00      0.00     79.29
18:29:49         20     17.68      0.00      3.03      0.00      0.00     79.29
18:29:49         22      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:          0     16.72      0.00      6.67      0.00      0.00     76.61
Average:          2     17.09      0.00      3.94      0.00      0.00     78.97
Average:          4     16.83      0.00      3.95      0.00      0.00     79.22
Average:          6     16.75      0.00      3.83      0.00      0.00     79.42
Average:          8     17.01      0.00      3.77      0.00      0.00     79.21
Average:         10     17.20      0.00      3.86      0.00      0.00     78.95
Average:         12     17.14      0.00      3.94      0.00      0.00     78.92
Average:         14     16.82      0.00      4.16      0.00      0.00     79.02
Average:         16     17.05      0.00      3.75      0.00      0.00     79.20
Average:         18     16.85      0.00      3.74      0.00      0.00     79.41
Average:         20     17.13      0.00      3.97      0.00      0.00     78.89
Average:         22      0.00      0.00      0.00      0.00      0.00    100.00
