Linux 5.0.0-31-generic (yong) 	11/21/19 	_x86_64_	(48 CPU)

18:30:59        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:31:29         16     37.44      0.00     10.26      0.00      0.00     52.31
18:31:29         18     40.80      0.00      8.96      0.00      0.00     50.25
18:31:29         20     39.41      0.00     10.84      0.00      0.00     49.75
18:31:29         22      0.00      0.00      0.00      0.00      0.00    100.00

18:31:29        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:31:31          0     37.76      0.00     10.20      0.00      0.00     52.04
18:31:31          2     37.63      0.00      9.28      0.00      0.00     53.09
18:31:31          4     39.41      0.00      9.85      0.00      0.00     50.74
18:31:31          6     38.66      0.00      7.73      0.00      0.00     53.61
18:31:31          8     37.31      0.00      9.33      0.00      0.00     53.37
18:31:31         10     39.00      0.00     10.00      0.00      0.00     51.00
18:31:31         12     38.97      0.00      9.23      0.00      0.00     51.79
18:31:31         14     38.10      0.00      7.94      0.00      0.00     53.97
18:31:31         16     39.20      0.00      9.55      0.00      0.00     51.26
18:31:31         18     39.59      0.00      8.63      0.00      0.00     51.78
18:31:31         20     39.59      0.00      8.63      0.00      0.00     51.78
18:31:31         22      0.00      0.00      0.00      0.00      0.00    100.00

18:31:31        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:31:33          0     39.02      0.00     11.71      0.00      0.00     49.27
18:31:33          2     36.17      0.00      9.04      0.00      0.00     54.79
18:31:33          4     38.46      0.00      8.72      0.00      0.00     52.82
18:31:33          6     40.20      0.00      8.04      0.00      0.00     51.76
18:31:33          8     38.46      0.00      9.23      0.00      0.00     52.31
18:31:33         10     39.39      0.00      9.09      0.00      0.00     51.52
18:31:33         12     40.39      0.00      8.87      0.00      0.00     50.74
18:31:33         14     39.06      0.00      8.33      0.00      0.00     52.60
18:31:33         16     40.10      0.00      8.91      0.00      0.00     50.99
18:31:33         18     38.58      0.00      9.64      0.00      0.00     51.78
18:31:33         20     40.39      0.00      8.87      0.00      0.00     50.74
18:31:33         22      0.00      0.00      0.00      0.00      0.00    100.00

18:31:33        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:31:35          0     38.61      0.00     11.39      0.00      0.00     50.00
18:31:35          2     40.00      0.00      9.50      0.00      0.00     50.50
18:31:35          4     37.76      0.00     10.20      0.00      0.00     52.04
18:31:35          6     37.76      0.00     10.71      0.00      0.00     51.53
18:31:35          8     39.70      0.00      8.54      0.00      0.00     51.76
18:31:35         10     40.80      0.00      8.46      0.00      0.00     50.75
18:31:35         12     39.38      0.00      7.77      0.00      0.00     52.85
18:31:35         14     41.75      0.00     10.19      0.00      0.00     48.06
18:31:35         16     38.50      0.00     11.00      0.00      0.00     50.50
18:31:35         18     38.78      0.00      9.18      0.00      0.00     52.04
18:31:35         20     35.90      0.00     11.79      0.00      0.00     52.31
18:31:35         22      0.00      0.00      0.00      0.00      0.00    100.00

18:31:35        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:31:37          0     39.22      0.00     11.27      0.00      0.00     49.51
18:31:37          2     39.70      0.00      9.55      0.00      0.00     50.75
18:31:37          4     37.82      0.00      9.84      0.00      0.00     52.33
18:31:37          6     40.39      0.00      9.36      0.00      0.00     50.25
18:31:37          8     38.89      0.00     10.10      0.00      0.00     51.01
18:31:37         10     40.30      0.00      8.96      0.00      0.00     50.75
18:31:37         12     38.69      0.00     10.05      0.00      0.00     51.26
18:31:37         14     41.09      0.00      8.91      0.00      0.00     50.00
18:31:37         16     37.62      0.00     10.40      0.00      0.00     51.98
18:31:37         18     40.31      0.00      8.16      0.00      0.00     51.53
18:31:37         20     40.84      0.00      6.81      0.00      0.00     52.36
18:31:37         22      0.00      0.00      0.00      0.00      0.00    100.00

18:31:37        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:31:39          0     38.50      0.00     11.00      0.00      0.00     50.50
18:31:39          2     42.00      0.00      8.00      0.00      0.00     50.00
18:31:39          4     36.55      0.00     11.17      0.00      0.00     52.28
18:31:39          6     35.57      0.00     12.37      0.00      0.00     52.06
18:31:39          8     40.39      0.00      9.36      0.00      0.00     50.25
18:31:39         10     37.11      0.00      9.79      0.00      0.00     53.09
18:31:39         12     40.50      0.00      9.00      0.00      0.00     50.50
18:31:39         14     41.71      0.00      8.04      0.00      0.00     50.25
18:31:39         16     39.39      0.00      9.60      0.00      0.00     51.01
18:31:39         18     40.31      0.00      7.65      0.00      0.00     52.04
18:31:39         20     35.90      0.00     12.31      0.00      0.00     51.79
18:31:39         22      0.00      0.00      0.00      0.00      0.00    100.00

18:31:39        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:31:41          0     35.38      0.00     11.79      0.00      0.00     52.82
18:31:41          2     35.57      0.00     10.82      0.00      0.00     53.61
18:31:41          4     39.00      0.00     10.00      0.00      0.00     51.00
18:31:41          6     34.90      0.00     11.98      0.00      0.00     53.12
18:31:41          8     38.19      0.00      9.05      0.00      0.00     52.76
18:31:41         10     39.71      0.00     11.00      0.00      0.00     49.28
18:31:41         12     36.36      0.00     11.62      0.00      0.00     52.02
18:31:41         14     36.55      0.00     10.66      0.00      0.00     52.79
18:31:41         16     38.46      0.00      9.23      0.00      0.00     52.31
18:31:41         18     41.15      0.00      9.09      0.00      0.00     49.76
18:31:41         20     40.89      0.00      8.37      0.00      0.00     50.74
18:31:41         22      0.00      0.00      0.00      0.00      0.00    100.00

18:31:41        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:31:43          0     40.61      0.00      7.61      0.00      0.00     51.78
18:31:43          2     37.76      0.00     10.71      0.00      0.00     51.53
18:31:43          4     36.65      0.00      9.95      0.00      0.00     53.40
18:31:43          6     38.95      0.00      6.84      0.00      0.00     54.21
18:31:43          8     37.37      0.00     10.61      0.00      0.00     52.02
18:31:43         10     38.89      0.00      9.60      0.00      0.00     51.52
18:31:43         12     38.22      0.00      8.90      0.00      0.00     52.88
18:31:43         14     38.69      0.00     10.55      0.00      0.00     50.75
18:31:43         16     39.09      0.00      9.14      0.00      0.00     51.78
18:31:43         18     40.10      0.00      8.63      0.00      0.00     51.27
18:31:43         20     41.00      0.00      8.50      0.00      0.00     50.50
18:31:43         22      0.00      0.00      0.00      0.00      0.00    100.00

18:31:43        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:31:45          0     38.86      0.00      9.33      0.00      0.00     51.81
18:31:45          2     38.81      0.00      9.95      0.00      0.00     51.24
18:31:45          4     39.59      0.00      8.12      0.00      0.00     52.28
18:31:45          6     38.27      0.00      9.18      0.00      0.00     52.55
18:31:45          8     36.32      0.00     13.43      0.00      0.00     50.25
18:31:45         10     38.97      0.00      8.72      0.00      0.00     52.31
18:31:45         12     39.39      0.00      7.58      0.00      0.00     53.03
18:31:45         14     38.81      0.00      9.95      0.00      0.00     51.24
18:31:45         16     38.19      0.00     10.05      0.00      0.00     51.76
18:31:45         18     39.13      0.00     12.08      0.00      0.00     48.79
18:31:45         20     40.98      0.00      8.78      0.00      0.00     50.24
18:31:45         22      0.00      0.00      0.00      0.00      0.00    100.00

18:31:45        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:31:47          0     39.50      0.00     10.00      0.00      0.00     50.50
18:31:47          2     40.70      0.00      8.04      0.00      0.00     51.26
18:31:47          4     36.73      0.00     10.20      0.00      0.00     53.06
18:31:47          6     42.31      0.00      8.65      0.00      0.00     49.04
18:31:47          8     35.42      0.00     10.94      0.00      0.00     53.65
18:31:47         10     41.33      0.00      6.63      0.00      0.00     52.04
18:31:47         12     37.95      0.00      9.23      0.00      0.00     52.82
18:31:47         14     42.86      0.00      6.90      0.00      0.00     50.25
18:31:47         16     41.54      0.00      6.67      0.00      0.00     51.79
18:31:47         18     41.41      0.00      7.58      0.00      0.00     51.01
18:31:47         20     40.30      0.00      8.96      0.00      0.00     50.75
18:31:47         22      0.00      0.00      0.00      0.00      0.00    100.00

18:31:47        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:31:49          0     38.66      0.00      9.79      0.00      0.00     51.55
18:31:49          2     43.07      0.00      6.93      0.00      0.00     50.00
18:31:49          4     39.20      0.00     10.05      0.00      0.00     50.75
18:31:49          6     40.98      0.00      9.27      0.00      0.00     49.76
18:31:49          8     38.07      0.00      9.64      0.00      0.00     52.28
18:31:49         10     37.76      0.00      9.69      0.00      0.00     52.55
18:31:49         12     38.34      0.00      8.29      0.00      0.00     53.37
18:31:49         14     39.80      0.00      8.16      0.00      0.00     52.04
18:31:49         16     37.04      0.00      9.52      0.00      0.00     53.44
18:31:49         18     41.29      0.00      7.46      0.00      0.00     51.24
18:31:49         20     41.62      0.00      7.61      0.00      0.00     50.76
18:31:49         22      0.00      0.00      0.00      0.00      0.00    100.00

18:31:49        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:31:51          0     34.36      0.00     13.85      0.00      0.00     51.79
18:31:51          2     40.50      0.00      9.50      0.00      0.00     50.00
18:31:51          4     38.69      0.00      9.05      0.00      0.00     52.26
18:31:51          6     38.66      0.00      9.28      0.00      0.00     52.06
18:31:51          8     39.80      0.00      8.67      0.00      0.00     51.53
18:31:51         10     39.80      0.00      8.67      0.00      0.00     51.53
18:31:51         12     39.80      0.00      9.18      0.00      0.00     51.02
18:31:51         14     39.70      0.00      9.55      0.00      0.00     50.75
18:31:51         16     40.93      0.00      7.77      0.00      0.00     51.30
18:31:51         18     41.62      0.00      7.61      0.00      0.00     50.76
18:31:51         20     37.06      0.00     10.66      0.00      0.00     52.28
18:31:51         22      0.00      0.00      0.00      0.00      0.00    100.00

18:31:51        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:31:53          0     34.50      0.00     13.00      0.00      0.00     52.50
18:31:53          2     38.61      0.00      9.41      0.00      0.00     51.98
18:31:53          4     39.70      0.00      9.55      0.00      0.00     50.75
18:31:53          6     41.58      0.00      7.43      0.00      0.00     50.99
18:31:53          8     39.80      0.00      7.65      0.00      0.00     52.55
18:31:53         10     38.89      0.00      9.09      0.00      0.00     52.02
18:31:53         12     37.56      0.00      9.64      0.00      0.00     52.79
18:31:53         14     40.80      0.00      8.46      0.00      0.00     50.75
18:31:53         16     38.89      0.00      9.09      0.00      0.00     52.02
18:31:53         18     38.54      0.00      7.29      0.00      0.00     54.17
18:31:53         20     38.46      0.00      7.18      0.00      0.00     54.36
18:31:53         22      0.00      0.00      0.00      0.00      0.00    100.00

18:31:53        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:31:55          0     39.59      0.00      9.64      0.00      0.00     50.76
18:31:55          2     37.07      0.00     13.17      0.00      0.00     49.76
18:31:55          4     39.59      0.00      9.14      0.00      0.00     51.27
18:31:55          6     41.79      0.00      8.46      0.00      0.00     49.75
18:31:55          8     41.79      0.00      7.96      0.00      0.00     50.25
18:31:55         10     38.69      0.00     11.06      0.00      0.00     50.25
18:31:55         12     38.95      0.00      8.42      0.00      0.00     52.63
18:31:55         14     37.37      0.00     12.12      0.00      0.00     50.51
18:31:55         16     42.50      0.00      7.50      0.00      0.00     50.00
18:31:55         18     39.06      0.00      8.85      0.00      0.00     52.08
18:31:55         20     40.50      0.00      9.50      0.00      0.00     50.00
18:31:55         22      0.00      0.00      0.00      0.00      0.00    100.00

18:31:55        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:31:57          0     37.95      0.00     10.26      0.00      0.00     51.79
18:31:57          2     35.94      0.00     11.46      0.00      0.00     52.60
18:31:57          4     39.29      0.00      8.16      0.00      0.00     52.55
18:31:57          6     42.16      0.00      9.31      0.00      0.00     48.53
18:31:57          8     38.14      0.00     10.31      0.00      0.00     51.55
18:31:57         10     39.29      0.00      9.18      0.00      0.00     51.53
18:31:57         12     40.29      0.00     10.19      0.00      0.00     49.51
18:31:57         14     43.27      0.00      8.65      0.00      0.00     48.08
18:31:57         16     39.80      0.00      9.45      0.00      0.00     50.75
18:31:57         18     39.50      0.00      9.00      0.00      0.00     51.50
18:31:57         20     38.74      0.00      7.85      0.00      0.00     53.40
18:31:57         22      0.00      0.00      0.00      0.00      0.00    100.00

18:31:57        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:31:59          0     38.27      0.00      8.67      0.00      0.00     53.06
18:31:59          2     36.60      0.00      8.76      0.00      0.00     54.64
18:31:59          4     38.73      0.00      8.82      0.00      0.00     52.45
18:31:59          6     36.79      0.00      9.84      0.00      0.00     53.37
18:31:59          8     40.00      0.00      8.00      0.00      0.00     52.00
18:31:59         10     39.50      0.00      9.00      0.00      0.00     51.50
18:31:59         12     39.09      0.00      8.63      0.00      0.00     52.28
18:31:59         14     38.31      0.00      8.96      0.00      0.00     52.74
18:31:59         16     40.00      0.00      7.18      0.00      0.00     52.82
18:31:59         18     36.79      0.00      9.33      0.00      0.00     53.89
18:31:59         20     42.29      0.00      6.97      0.00      0.00     50.75
18:31:59         22      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:          0     38.31      0.00     10.67      0.00      0.00     51.01
Average:          2     38.78      0.00      9.37      0.00      0.00     51.84
Average:          4     38.66      0.00      9.55      0.00      0.00     51.79
Average:          6     38.98      0.00      9.29      0.00      0.00     51.72
Average:          8     38.88      0.00      9.59      0.00      0.00     51.53
Average:         10     39.11      0.00      9.26      0.00      0.00     51.63
Average:         12     38.73      0.00      9.30      0.00      0.00     51.98
Average:         14     39.47      0.00      9.06      0.00      0.00     51.47
Average:         16     39.29      0.00      8.98      0.00      0.00     51.73
Average:         18     39.88      0.00      8.90      0.00      0.00     51.23
Average:         20     39.24      0.00      9.14      0.00      0.00     51.62
Average:         22      0.18      0.00      0.00      0.00      0.00     99.82
